Unnamed: 0,FILENAME,TQ,TQ COUNT,TBSCAN,TBSCAN COUNT,SORT,SORT COUNT,FILTER,FILTER COUNT,HS JOIN,HS JOIN COUNT,TEMP,TEMP COUNT,GRPBY,GRPBY COUNT,UNIQUE,UNIQUE COUNT,UNION,UNION COUNT,NHJOIN,NHJOIN COUNT,Queries,ESTIMATED_MEMORY,ACTUAL_MEMORY
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1559,0.0076458,1,12666671.507420002,8,,,,,598.9982456,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[es]' AND cn.name LIKE '%Boing%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131317.0,17298.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_156,0.00548348,1,13134634.395105,9,,,,,71.84801138,8,,,,,,,,,,," SELECT cn.name AS company_name, lt.link AS link_type,t.title AS western_follow_up FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_info AS mi, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[us]' AND ct.kind ='distributors' AND k.keyword ='character-name-in-title' AND lt.link LIKE '%remake of%' AND mc.note IS NULL AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'CANADA', 'Netherlands', 'Brazil', 'UK', 'Belgium', 'Finland', 'Hungary', 'Estonia', 'worldwide', 'Australia', 'Spain', 'France', 'Germany', 'Japan', 'Hungary', 'Sweden', 'Columbia', 'Slovenia', 'Israel', 'Venezuela', 'Finland', 'Nigeria', 'Philippines', 'New Zealand', 'Ireland', 'Romania', 'Non-USA', 'Bulgaria', 'Argentina', 'Malaysia', 'Singapore', 'Turkey', 'Sri Lanka', 'Italy', 'Indonesia', 'South Korea', 'Vietnam', 'Slovakia', 'Czech Republic', 'China', 'Portugal', 'Greece', 'Republic of Macedonia', 'Serbia', 'Jamaica', 'Switzerland', 'Yugoslavia', 'Mexico', 'Austria', 'Russia') AND t.production_year BETWEEN 1950 AND 2020 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND mi.movie_id = t.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id AND ml.movie_id = mi.movie_id AND mk.movie_id = mi.movie_id AND mc.movie_id = mi.movie_id; ",62812.0,62812.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1560,8.18865e-08,1,12666541.98180723,8,,,,,0.0630811773632999,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[nl]' AND cn.name LIKE '%Veronica Television%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,14235.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1561,7.00319e-08,1,12666541.981606402,8,,,,,0.0539489672947,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[nl]' AND cn.name LIKE '%Veronica Omroep Organisatie%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,14235.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1562,8.18865e-08,1,12666541.98180723,8,,,,,0.0630811773632999,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[fi]' AND cn.name LIKE '%Oy Europa Vision AB%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,14235.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1563,1.58866e-08,1,12666541.980689134,8,,,,,0.012238245123,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[fi]' AND cn.name LIKE '%Paramount Home Entertainment%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,14235.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1564,2.93463e-05,1,12666542.477574,8,,,,,22.6069590505,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[us]' AND cn.name LIKE '%Torand Productions%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,9951.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1565,1.58866e-08,1,12666541.980689134,8,,,,,0.012238245123,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[nl]' AND cn.name LIKE '%Verenigde Arbeiders Radio Amateurs (VARA)%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,14197.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1566,9.34299e-08,1,12666541.982002793,8,,,,,0.0719736808719,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[nl]' AND cn.name LIKE '%Just Entertainment%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,14208.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1567,1.58866e-08,1,12666541.980689134,8,,,,,0.012238245123,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[be]' AND cn.name LIKE '%Belgische Radio en Televisie (BRT)%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','number-in-title')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,14197.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1568,9.34299e-08,1,12666541.982002793,8,,,,,0.0719736808719,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='nan' AND cn.name LIKE '%NBC Sports Special%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,3876.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1569,0.00264476,1,12666586.78502,8,,,,,523.48173116,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[us]' AND cn.name LIKE '%NBC Sports%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131052.0,14177.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_157,0.00101662,1,13066352.345105,9,,,,,96.67367326,8,,,,,,,,,,," SELECT cn.name AS company_name, lt.link AS link_type,t.title AS western_follow_up FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_info AS mi, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[gb]' AND ct.kind ='production companies' AND k.keyword ='character-name-in-title' AND lt.link LIKE '%version of%' AND mc.note IS NULL AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'CANADA', 'Netherlands', 'Brazil', 'UK', 'Belgium', 'Finland', 'Hungary', 'Estonia', 'worldwide', 'Australia', 'Spain', 'France', 'Germany', 'Japan', 'Hungary', 'Sweden', 'Columbia', 'Slovenia', 'Israel', 'Venezuela', 'Finland', 'Nigeria', 'Philippines', 'New Zealand', 'Ireland', 'Romania', 'Non-USA', 'Bulgaria', 'Argentina', 'Malaysia', 'Singapore', 'Turkey', 'Sri Lanka', 'Italy', 'Indonesia', 'South Korea', 'Vietnam', 'Slovakia', 'Czech Republic', 'China', 'Portugal', 'Greece', 'Republic of Macedonia', 'Serbia', 'Jamaica', 'Switzerland', 'Yugoslavia', 'Mexico', 'Austria', 'Russia') AND t.production_year BETWEEN 1950 AND 2020 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND mi.movie_id = t.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id AND ml.movie_id = mi.movie_id AND mk.movie_id = mi.movie_id AND mc.movie_id = mi.movie_id; ",42875.0,43449.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1570,0.000345625,1,12666547.83562,8,,,,,93.433497625,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[us]' AND cn.name LIKE '%MSNBC Network%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,19009.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1571,4.98999e-06,1,12666542.064955002,8,,,,,3.84402726207,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[us]' AND cn.name LIKE '%Commission on Presidential Debates%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,9951.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1572,2.21476e-05,1,12666542.35562,8,,,,,17.0613471952,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[us]' AND cn.name LIKE '%FUNimation Entertainment%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,14178.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1573,7.61796e-08,1,12666541.981710551,8,,,,,0.0586848669796,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[au]' AND cn.name LIKE '%Madman Entertainment%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,17533.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1574,0.00689405,1,12666658.77142,8,,,,,598.9534841,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[jp]' AND cn.name LIKE '%WoWow%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131316.0,21396.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1575,0.0120328,1,12666745.82742,8,,,,,599.2594556,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[fr]' AND cn.name LIKE '%Dybex%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131317.0,17298.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1576,0.0108252,1,12666725.37042,8,,,,,335.7573589,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[us]' AND cn.name LIKE '%Spike TV%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131291.0,16771.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1577,6.44865e-06,1,12666542.089666,8,,,,,4.96771003251,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[jp]' AND cn.name LIKE '%Samurai Project%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,9951.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1578,7.61796e-08,1,12666541.981710551,8,,,,,0.0586848669796,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='nan' AND cn.name LIKE '%Orbis Communications%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,3876.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1579,9.34299e-08,1,12666541.982002793,8,,,,,0.0719736808719,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='nan' AND cn.name LIKE '%HBO Premiere Films%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,3876.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_158,0.00105427,1,13066352.395105,9,,,,,96.67375299,8,,,,,,,,,,," SELECT cn.name AS company_name, lt.link AS link_type,t.title AS western_follow_up FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_info AS mi, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[gb]' AND ct.kind ='production companies' AND k.keyword ='character-name-in-title' AND lt.link LIKE '%remake of%' AND mc.note IS NULL AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'CANADA', 'Netherlands', 'Brazil', 'UK', 'Belgium', 'Finland', 'Hungary', 'Estonia', 'worldwide', 'Australia', 'Spain', 'France', 'Germany', 'Japan', 'Hungary', 'Sweden', 'Columbia', 'Slovenia', 'Israel', 'Venezuela', 'Finland', 'Nigeria', 'Philippines', 'New Zealand', 'Ireland', 'Romania', 'Non-USA', 'Bulgaria', 'Argentina', 'Malaysia', 'Singapore', 'Turkey', 'Sri Lanka', 'Italy', 'Indonesia', 'South Korea', 'Vietnam', 'Slovakia', 'Czech Republic', 'China', 'Portugal', 'Greece', 'Republic of Macedonia', 'Serbia', 'Jamaica', 'Switzerland', 'Yugoslavia', 'Mexico', 'Austria', 'Russia') AND t.production_year BETWEEN 1950 AND 2020 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND mi.movie_id = t.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id AND ml.movie_id = mi.movie_id AND mk.movie_id = mi.movie_id AND mc.movie_id = mi.movie_id; ",42875.0,39309.0
0,/Users/yonisabokar/IdeaProjects/Database_Parser/queries_executed_2/query_exec_1580,2.30124e-05,1,12666542.370271,8,,,,,17.7275554384,7,,,,,,,,,,," SELECT cn.name AS from_company, mc.note AS production_note, t.title AS movie_based_on_book FROM company_name AS cn, company_type AS ct, keyword AS k, link_type AS lt, movie_companies AS mc, movie_keyword AS mk, movie_link AS ml, title AS t WHERE cn.country_code ='[us]' AND cn.name LIKE '%Home Box Office (HBO)%' AND ct.kind != 'production companies' AND ct.kind IS NOT NULL AND k.keyword IN ('sequel','revenge','based-on-novel','tv-mini-series')  AND mc.note IS NOT NULL AND t.production_year > 1950 AND lt.id = ml.link_type_id AND ml.movie_id = t.id AND t.id = mk.movie_id AND mk.keyword_id = k.id AND t.id = mc.movie_id AND mc.company_type_id = ct.id AND mc.company_id = cn.id AND ml.movie_id = mk.movie_id AND ml.movie_id = mc.movie_id AND mk.movie_id = mc.movie_id; ",131603.0,17720.0
